customerID,Churn,prediction,Churn_Probability,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,Partner,Dependents,gender,PhoneService,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RetentionPriority
5846-QFDFI,No,0.0,0.2204,33,Month-to-month,88.6,2888.7,Fiber optic,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,Yes,Yes,Female,Yes,5,1,5,11,2.424521907189183
3511-APPBJ,No,0.0,0.3182,23,One year,99.95,2292.75,Fiber optic,Credit card (automatic),Yes,No,No,Yes,Yes,Yes,No,No,No,Male,Yes,4,3,5,12,3.817944262650795
9675-ICXCT,No,0.0,0.0118,72,Two year,80.8,5728.55,DSL,Electronic check,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Male,Yes,5,3,5,13,0.1534145226328253
7336-RLLRH,No,0.0,0.1115,27,One year,80.85,2204.35,DSL,Mailed check,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Male,Yes,5,3,5,13,1.4498663506302747
7710-JSYOA,No,0.0,0.0422,69,Two year,93.3,6398.05,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,2,5,12,0.5064972589521042
0607-MVMGC,No,0.0,0.0892,45,One year,78.75,3600.65,DSL,Credit card (automatic),No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,3,4,12,1.0701772988010108
3365-SAIGS,No,1.0,0.5826,17,Month-to-month,83.55,1329.15,Fiber optic,Electronic check,No,Yes,No,Yes,No,Yes,No,No,No,Female,Yes,4,2,5,11,6.408965410152007
8000-REIQB,Yes,1.0,0.7,1,Month-to-month,69.95,69.95,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.4998472097914757
9993-LHIEB,No,0.0,0.0048,67,Two year,67.85,4627.65,DSL,Mailed check,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Male,Yes,5,2,4,11,0.0524584725066598
7020-OZKXZ,No,0.0,0.4448,9,Month-to-month,75.5,637.4,Fiber optic,Credit card (automatic),No,No,No,No,No,No,No,No,No,Female,Yes,3,0,4,7,3.1136812330647263
0224-HJAPT,Yes,0.0,0.4597,5,Month-to-month,47.15,223.15,DSL,Electronic check,No,No,No,No,No,No,Yes,No,No,Male,Yes,2,0,3,5,2.2985191929252164
7639-OPLNG,No,0.0,0.009,70,Two year,79.25,5731.85,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Male,Yes,5,3,4,12,0.10779854200780647
6845-RGTYS,Yes,0.0,0.3694,47,Month-to-month,98.75,4533.7,Fiber optic,Electronic check,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,4.802695925302571
7065-YUNRY,Yes,0.0,0.4423,1,Month-to-month,45.3,45.3,DSL,Mailed check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,3,4,1.769247699096037
2546-KZAAT,No,0.0,0.0603,52,One year,75.4,3865.45,DSL,Mailed check,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Male,Yes,5,4,4,13,0.7835342801547676
0308-GIQJT,No,0.0,0.113,71,One year,105.75,7382.85,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,No,Yes,No,No,Male,Yes,5,3,5,13,1.4694777043731226
3778-FOAQW,No,0.0,0.0416,24,One year,20.15,456.85,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Female,Yes,4,0,2,6,0.24983069642484312
4452-ROHMO,No,0.0,0.027,15,Two year,19.6,331.6,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,4,0,1,5,0.1349510909904822
6481-OGDOO,Yes,0.0,0.0846,67,One year,90.6,6056.15,Fiber optic,Credit card (automatic),Yes,Yes,No,No,Yes,Yes,No,Yes,No,Male,Yes,5,3,5,13,1.099628856782613
3090-LETTY,No,0.0,0.2845,2,Month-to-month,60.95,134.6,DSL,Bank transfer (automatic),Yes,Yes,No,No,No,No,Yes,No,Yes,Male,Yes,1,2,4,7,1.9916921348686727
3753-TSEMP,Yes,1.0,0.6456,15,Month-to-month,88.15,1390.6,Fiber optic,Electronic check,No,No,No,Yes,Yes,No,No,Yes,No,Female,Yes,4,2,5,11,7.101423831699962
8309-IEYJD,No,1.0,0.615,1,Month-to-month,70.6,70.6,Fiber optic,Mailed check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.07482597424804
9172-JITSM,Yes,1.0,0.5908,26,Month-to-month,90.8,2361.8,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Female,Yes,5,2,5,12,7.090157778577705
7398-HPYZQ,No,0.0,0.0122,71,Two year,90.55,6404.0,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Male,Yes,5,4,5,14,0.1713080304883301
6557-BZXLQ,No,0.0,0.4654,16,Month-to-month,69.65,1043.3,Fiber optic,Electronic check,No,No,No,No,No,No,No,No,No,Male,Yes,4,0,4,8,3.723128601716331
2538-OIMXF,No,0.0,0.474,1,Month-to-month,24.7,24.7,DSL,Mailed check,No,No,No,No,No,No,No phone service,No,Yes,Female,No,1,0,2,3,1.4219248942862728
9961-JBNMK,Yes,1.0,0.5704,21,Month-to-month,96.8,2030.3,Fiber optic,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,No,No,No,Male,Yes,4,2,5,11,6.274345464036264
1170-SASML,No,0.0,0.1681,69,Month-to-month,85.4,5869.4,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,Yes,No,Female,Yes,5,1,5,11,1.8490771988973749
4872-JCVCA,No,0.0,0.0052,71,Two year,47.6,3377.8,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,No phone service,Yes,No,Female,No,5,2,3,10,0.05233912644761474
6173-ITPWD,Yes,0.0,0.2991,47,Month-to-month,83.35,4065.0,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,Yes,No,Male,Yes,5,1,5,11,3.2900209797585966
2189-UXTKY,Yes,0.0,0.3542,22,Month-to-month,79.2,1742.75,DSL,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,4,3,4,11,3.896640262599964
0744-BIKKF,No,0.0,0.0102,72,Two year,86.65,6224.8,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Male,Yes,5,4,5,14,0.14224297845119938
8624-GIOUT,Yes,0.0,0.0723,49,Month-to-month,59.75,2934.3,DSL,Credit card (automatic),Yes,Yes,No,No,No,Yes,Yes,No,No,Female,Yes,5,2,3,10,0.7229903055790232
3061-BCKYI,No,0.0,0.1124,14,Month-to-month,19.9,283.75,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,4,0,1,5,0.5620908537733726
6179-GJPSO,Yes,0.0,0.2665,43,Month-to-month,108.15,4600.7,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Female,Yes,5,4,5,14,3.7305300832711974
3486-KHMLI,No,0.0,0.0832,21,Month-to-month,24.7,467.15,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,Male,Yes,4,0,2,6,0.4992868952400238
4897-QSUYC,Yes,0.0,0.2808,1,Month-to-month,20.15,20.15,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,1,0,2,3,0.8423412933738015
3806-DXQOM,Yes,1.0,0.5421,4,Month-to-month,33.65,137.85,DSL,Electronic check,Yes,Yes,No,No,No,Yes,No phone service,No,No,Female,No,2,2,2,6,3.252401722981907
5555-RNPGT,No,0.0,0.1452,10,Month-to-month,24.8,223.9,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,Male,Yes,3,0,2,5,0.7261235506504077
4137-BTIKL,No,1.0,0.5583,2,Month-to-month,90.75,174.75,Fiber optic,Mailed check,Yes,No,No,No,Yes,No,Yes,No,No,Male,Yes,1,2,5,8,4.466485035861924
6227-FBDXH,No,0.0,0.1604,69,One year,99.5,6841.45,Fiber optic,Bank transfer (automatic),No,No,No,Yes,Yes,No,Yes,Yes,No,Male,Yes,5,2,5,12,1.9243357086603399
0925-VYDLG,Yes,1.0,0.668,3,Month-to-month,75.25,242.0,Fiber optic,Electronic check,No,No,No,No,No,No,Yes,No,No,Female,Yes,1,0,4,5,3.339767825070692
4349-GFQHK,Yes,0.0,0.4975,1,Month-to-month,54.35,54.35,DSL,Electronic check,No,No,No,No,No,No,Yes,No,No,Male,Yes,1,0,3,4,1.9899921021560014
4139-DETXS,No,0.0,0.0072,72,Two year,64.45,4528.0,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,No phone service,Yes,Yes,Female,No,5,4,4,13,0.09393221232996551
9779-DPNEJ,No,1.0,0.5673,22,Month-to-month,80.15,1790.65,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,No,Yes,Yes,Female,Yes,4,1,5,10,5.673341839020982
5793-YOLJN,No,0.0,0.0024,55,Two year,21.0,1210.3,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,5,0,2,7,0.01669085924786018
0673-IGUQO,No,0.0,0.2145,1,Month-to-month,20.45,20.45,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,1,0,2,3,0.6433609964194881
8051-HJRLT,Yes,1.0,0.6994,1,Month-to-month,70.55,70.55,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.4970878139373673
1379-FRVEB,No,1.0,0.6266,15,Month-to-month,91.0,1430.05,Fiber optic,Electronic check,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Male,Yes,4,2,5,11,6.89266315559223
8160-HOWOX,No,1.0,0.5772,7,Month-to-month,66.85,458.1,DSL,Electronic check,No,No,No,Yes,Yes,Yes,No,No,No,Female,Yes,3,2,4,9,5.194715886841744
4223-BKEOR,No,0.0,0.0944,21,One year,64.85,1336.8,DSL,Mailed check,Yes,No,No,No,Yes,No,No,No,Yes,Female,Yes,4,2,4,10,0.9435530039566953
1391-UBDAR,No,1.0,0.5193,11,Month-to-month,72.9,818.45,Fiber optic,Electronic check,No,No,No,No,No,No,No,No,No,Male,Yes,3,0,4,7,3.634949218240086
1345-GKDZZ,No,0.0,0.147,6,Month-to-month,19.55,128.6,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,Male,Yes,2,0,1,3,0.4410184169814023
2014-MKGMH,No,0.0,0.4094,46,One year,101.1,4674.4,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,2,5,12,4.9127615795545125
7978-DKUQH,No,0.0,0.4836,25,Month-to-month,74.6,1797.75,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,Yes,No,Female,Yes,5,0,4,9,4.3523127418998495
2737-YNGYW,Yes,1.0,0.685,2,Month-to-month,80.55,184.1,Fiber optic,Electronic check,No,No,No,No,Yes,No,No,No,No,Female,Yes,1,1,5,7,4.7952401306654195
8007-YYPWD,No,0.0,0.0368,15,Two year,25.05,369.1,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Female,Yes,4,0,2,6,0.22078130981506394
7101-HRBLJ,No,0.0,0.0098,72,Two year,83.7,6096.9,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Female,Yes,5,4,5,14,0.13696414239091093
5159-YFPKQ,Yes,1.0,0.6835,2,Month-to-month,75.8,160.75,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.417392917744184
4021-RQSNY,Yes,1.0,0.6786,29,Month-to-month,98.5,3004.15,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,2,5,12,8.143513387634936
5453-YBTWV,No,0.0,0.0207,70,Two year,101.1,6994.8,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Male,Yes,5,3,5,13,0.2688118106892726
2931-VUVJN,No,0.0,0.1127,59,One year,94.05,5483.9,Fiber optic,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Female,Yes,5,2,5,12,1.352654155710511
3995-WFCSM,No,1.0,0.5037,2,Month-to-month,60.85,111.4,DSL,Electronic check,No,No,No,No,Yes,No,No,No,No,Female,Yes,1,1,4,6,3.021909418648341
2038-OEQZH,No,1.0,0.6468,4,Month-to-month,86.05,308.1,Fiber optic,Electronic check,No,No,No,No,Yes,No,No,No,No,Male,Yes,2,1,5,8,5.174278673604728
7927-AUXBZ,Yes,0.0,0.3383,30,Month-to-month,85.15,2555.9,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,No,Female,Yes,5,1,5,11,3.720880302351137
2626-VEEWG,No,0.0,0.0014,67,Two year,19.4,1284.2,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Male,Yes,5,0,1,6,0.008568411889269933
1657-DYMBM,No,0.0,0.0029,53,Two year,19.9,1110.05,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,1,6,0.01768194969288639
5970-GHJAW,No,0.0,0.0036,46,Two year,19.95,862.4,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.02165409826192577
3988-RQIXO,Yes,1.0,0.7802,1,Month-to-month,91.3,91.3,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,No,No,Female,Yes,1,2,5,8,6.241275326191387
7622-FWGEW,No,0.0,0.0195,56,Two year,85.65,4824.45,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Male,Yes,5,4,5,14,0.27356244747513236
2514-GINMM,Yes,1.0,0.7228,1,Month-to-month,79.5,79.5,Fiber optic,Electronic check,No,No,No,Yes,No,Yes,No,No,No,Male,Yes,1,1,4,6,4.336897409094157
9891-NQDBD,No,0.0,0.0436,28,One year,25.55,672.2,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,Female,Yes,5,0,2,7,0.3052084418312674
8548-AWOFC,No,0.0,0.0614,66,Month-to-month,63.85,4264.6,DSL,Electronic check,No,No,Yes,No,Yes,No,Yes,Yes,No,Male,Yes,5,1,4,10,0.614208986090583
8076-FEZKJ,No,0.0,0.0835,10,One year,19.5,225.85,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,3,0,1,4,0.3340887177983549
4312-GVYNH,No,0.0,0.008,70,Two year,49.85,3370.2,DSL,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,No phone service,Yes,No,Female,No,5,2,3,10,0.0800304937203844
8378-LKJAF,No,0.0,0.4838,38,Month-to-month,101.15,3956.7,Fiber optic,Credit card (automatic),No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Yes,5,2,5,12,5.805358114965074
5242-UOWHD,No,0.0,0.004,45,Two year,20.35,929.2,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,2,7,0.028125632443819826
6479-SZPLM,No,0.0,0.0068,36,Two year,19.45,754.5,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.04059682526223485
2212-LYASK,No,0.0,0.1846,27,One year,45.85,1246.4,DSL,Credit card (automatic),No,Yes,No,No,Yes,Yes,No phone service,Yes,Yes,Male,No,5,2,3,10,1.8461191057238224
8069-RHUXK,No,0.0,0.0032,67,Two year,35.7,2545.7,DSL,Credit card (automatic),Yes,No,Yes,No,No,No,No phone service,Yes,Yes,Female,No,5,1,2,8,0.025543651453286742
3398-GCPMU,No,0.0,0.0129,72,Two year,89.55,6448.85,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,4,5,14,0.18025833561807736
2908-WGAXL,No,0.0,0.0042,56,Two year,24.95,1468.9,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,Female,Yes,5,0,2,7,0.02947348082264234
0362-RAOQO,No,0.0,0.0061,40,Two year,19.65,830.25,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,5,0,1,6,0.03683687424562754
5527-ACHSO,No,0.0,0.297,11,Month-to-month,70.5,829.3,DSL,Mailed check,No,No,Yes,Yes,Yes,No,No,No,No,Female,Yes,3,2,4,9,2.6726488741683982
9537-VHDTA,No,0.0,0.2547,1,Month-to-month,51.2,51.2,DSL,Mailed check,Yes,No,No,No,No,No,No,No,Yes,Female,Yes,1,1,3,5,1.2733365554609077
6204-IEUXJ,Yes,0.0,0.415,3,Month-to-month,80.1,217.55,Fiber optic,Credit card (automatic),No,No,Yes,No,No,No,No,No,No,Female,Yes,1,0,5,6,2.4902482506219945
4529-CKBCL,Yes,1.0,0.7223,2,Month-to-month,80.2,146.05,Fiber optic,Electronic check,No,No,No,Yes,No,Yes,No,No,No,Female,Yes,1,1,5,7,5.056000288147886
0151-ONTOV,Yes,1.0,0.5381,1,Month-to-month,70.9,70.9,Fiber optic,Mailed check,No,No,No,No,No,No,No,No,No,Female,Yes,1,0,4,5,2.6904365262529453
0219-QAERP,No,0.0,0.0279,30,One year,19.8,576.65,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,1,6,0.16757471692048886
7180-PISOG,Yes,1.0,0.7199,1,Month-to-month,74.5,74.5,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,Yes,Yes,Male,Yes,1,0,4,5,3.5996146333038026
0015-UOCOJ,No,0.0,0.38,7,Month-to-month,48.2,340.35,DSL,Electronic check,Yes,No,No,No,No,Yes,No,No,No,Female,Yes,3,1,3,7,2.6597743457973415
2754-SDJRD,No,1.0,0.6448,8,Month-to-month,100.15,908.55,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,3,2,5,10,6.447806035427506
4307-KTUMW,Yes,0.0,0.2889,53,Month-to-month,93.9,5029.2,Fiber optic,Electronic check,Yes,No,No,No,Yes,No,Yes,Yes,No,Male,Yes,5,2,5,12,3.467334122464114
7470-MCQTK,Yes,1.0,0.5828,13,Month-to-month,48.75,633.4,DSL,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,No phone service,Yes,No,Female,No,4,2,3,9,5.244820591736152
2672-DZUOY,Yes,1.0,0.671,1,Month-to-month,25.15,25.15,DSL,Electronic check,No,No,No,No,No,Yes,No phone service,No,No,Male,No,1,0,2,3,2.0129429685641886
6670-MFRPK,No,0.0,0.0293,69,Two year,79.2,5420.65,Fiber optic,Credit card (automatic),No,No,No,No,No,Yes,Yes,Yes,Yes,Male,Yes,5,0,4,9,0.26333623895137004
4967-WPNCF,No,0.0,0.0102,72,Two year,63.7,4464.8,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No phone service,No,No,Male,No,5,4,4,13,0.1330948049188011
8499-BRXTD,No,0.0,0.0538,18,One year,20.1,401.85,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,4,0,2,6,0.3228198859516558
6770-UAYGJ,No,0.0,0.0045,49,Two year,25.25,1211.65,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Female,Yes,5,0,2,7,0.031647536600547865
9776-OJUZI,No,0.0,0.2465,65,Month-to-month,95.45,6223.3,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,No,Yes,Yes,No,No,Female,Yes,5,2,5,12,2.958179175918804
1104-FEJAM,No,0.0,0.2657,28,Month-to-month,64.4,1802.15,DSL,Electronic check,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Yes,5,2,4,11,2.9228631052543
2809-ILCYT,No,0.0,0.0721,25,One year,26.8,733.55,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,Female,Yes,5,0,2,7,0.5047197242845504
4981-FLTMF,No,0.0,0.0296,57,Month-to-month,65.2,3687.85,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Female,Yes,5,2,4,11,0.3258149823242291
4277-BWBML,No,0.0,8.0E-4,72,Two year,19.95,1322.85,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.004955401400582593
9796-MVYXX,No,0.0,0.0561,14,Two year,39.7,692.35,DSL,Mailed check,Yes,No,Yes,No,No,No,No phone service,No,No,Female,No,4,1,2,7,0.3929201320793222
7874-ECPQJ,No,0.0,0.2289,4,Month-to-month,20.05,85.5,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,Female,Yes,2,0,2,4,0.9157768544106646
0020-INWCK,No,0.0,0.0542,71,Two year,95.75,6849.4,Fiber optic,Credit card (automatic),No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,2,5,12,0.6498596642411387
7089-RKVSZ,No,0.0,0.1058,8,One year,24.4,203.95,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Male,Yes,3,0,2,5,0.5291403983680054
9548-ZMVTX,No,0.0,0.0191,72,Two year,90.45,6565.85,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No,No,No,Yes,Yes,Yes,Male,Yes,5,1,5,11,0.2105808135947922
3981-QSVQI,No,0.0,0.2108,8,Month-to-month,19.7,168.9,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,3,0,1,4,0.8430301540417187
2789-HQBOU,No,1.0,0.733,3,Month-to-month,80.35,253.8,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,No,No,No,Male,Yes,1,1,5,7,5.131038212870071
9424-CMPOG,No,0.0,0.033,9,Two year,19.6,197.4,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,3,0,1,4,0.13216260611995523
6974-DAFLI,No,0.0,0.0102,55,One year,19.7,1140.05,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Female,Yes,5,0,1,6,0.06125286432264865
2616-UUTFK,No,0.0,0.1927,33,Month-to-month,72.75,2447.45,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Male,Yes,5,3,4,12,2.311829588880475
5103-MHMHY,Yes,0.0,0.3275,1,Month-to-month,45.95,45.95,DSL,Mailed check,No,No,No,No,No,No,No,No,Yes,Female,Yes,1,0,3,4,1.3100571766439173
7989-AWGEH,No,0.0,0.1203,49,Month-to-month,39.2,1838.15,DSL,Electronic check,Yes,No,No,No,Yes,Yes,No phone service,Yes,Yes,Male,No,5,2,2,9,1.0830888966033652
7268-IGMFD,No,0.0,0.4195,18,Month-to-month,93.9,1743.9,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Male,Yes,4,1,5,10,4.194734380848461
1846-XWOQN,Yes,1.0,0.6998,1,Month-to-month,70.15,70.15,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.4989277328196255
5498-IBWPI,No,0.0,0.012,66,One year,49.4,3251.85,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,No,Yes,Yes,Female,Yes,5,0,3,8,0.09613034436387835
0013-SMEOE,No,0.0,0.0476,71,Two year,109.7,7904.25,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Female,Yes,5,4,5,14,0.6668514566958204
9308-ANMVE,No,0.0,0.0702,47,Month-to-month,55.3,2654.05,DSL,Electronic check,Yes,Yes,No,No,No,Yes,No,No,Yes,Male,Yes,5,2,3,10,0.7020519182507345
3757-NJYBX,Yes,1.0,0.5085,32,Month-to-month,106.35,3520.75,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,No,Yes,Yes,No,Male,Yes,5,3,5,13,6.610019887813627
3787-TRIAL,No,0.0,0.3717,21,Month-to-month,26.05,565.75,DSL,Electronic check,No,No,No,No,No,Yes,No phone service,Yes,Yes,Male,No,4,0,2,6,2.229964621412826
6734-GMPVK,No,1.0,0.7186,5,Month-to-month,105.3,550.6,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,No,Yes,No,No,Male,Yes,2,3,5,10,7.18638384565671
4083-BFNYK,No,0.0,0.1945,38,One year,95.0,3591.25,Fiber optic,Credit card (automatic),Yes,Yes,No,No,Yes,No,Yes,Yes,No,Female,Yes,5,3,5,13,2.52877604960636
3722-WPXTK,Yes,1.0,0.7751,1,Month-to-month,88.35,88.35,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,No,No,No,Male,Yes,1,2,5,8,6.200894626104562
7389-KBFIT,No,1.0,0.5363,2,Month-to-month,30.25,63.75,DSL,Mailed check,No,Yes,No,No,No,Yes,No phone service,Yes,Yes,Female,No,1,1,2,4,2.145398752375749
7176-WIONM,No,1.0,0.5962,12,Month-to-month,49.85,617.15,DSL,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,No phone service,Yes,No,Female,No,3,2,3,8,4.769660135988834
6901-GOGZG,No,0.0,0.0232,60,Two year,84.95,4984.85,DSL,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Male,Yes,5,3,5,13,0.30148092165609786
1623-NLDOT,Yes,0.0,0.0439,42,One year,33.55,1445.3,DSL,Mailed check,No,Yes,Yes,No,No,No,No phone service,Yes,No,Female,No,5,1,2,8,0.3509447073694343
9898-KZQDZ,Yes,0.0,0.4427,40,Month-to-month,94.55,3640.45,Fiber optic,Credit card (automatic),No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Female,Yes,5,2,5,12,5.312643181567717
